philippines generally government forms include last two street games also considered part online particular legal first cabinet	train
people named charles see charles charles john mayor adelaide office city adelaide became lord became adelaide first lord mayor served two	train
tennessee small club black baseball players formed missouri running approximately run brown tennessee almost team much iowa surrounding states playing baseball early years	train
artist los four originally consisted frank de la founder became official fifth member los four following group history making los angeles county	train
hebrew northern israel located near falls regional council population village established writers named	train
de pronunciation de narrow valley small municipality province autonomous community northern spain lies northeastern corner	train
settlement administrative district gmina within county voivodeship northern poland lies approximately kilometres mi north west km mi north km mi east regional capital	train
fc russian russian football team based founded season advanced professional level third tier russian professional football league team professional competition march due	train
republican party politician new york city served manhattan borough president later member new york city council leader new york city council	train
born january former german footballer currently manager ii season played team promoted previously played amateur teams fc	train
december august described business involved belgian american merchant investment group holds mining	train
also albert may december american taught wrote philosophy history medicine popular family director public health community park	train
carried government research world working anti submarine technology systems studied worked university college london professor imperial college london associated also worked	train
berlin airport iata icao secondary international airport berlin capital germany located km mi southeast berlin near town state borders berlin southern boundary smaller	train
development company works produce products life sciences energy military company established developed uk defense science technology	train
states navy one class built built navy based may moved james river	train
grand prix round grand prix racing season took place august motor event held two indiana state stage led	train
national association non profit trade association communities member companies also part local level members represent various industry management property	train
born march romanian hungarian result far junior world championships title achieved kilometers event winning competition also	train
sir born july british scottish centre medicine university best known leader research group first adult	train
greek assigned greek son one daughter young sister	train
village along shore lake republic village recently become home around inhabitants one school two church recently built	train
village administrative district gmina within county voivodeship south central poland lies approximately kilometres mi south km mi east regional capital village population	train
born september female volleyball player playing middle playing successful volleyball club member premier league volleyball national championship winning team	train
intelligence information current state future state given location time intelligence environmental intelligence term	train
district council local government area south australia located river coast region district cover mostly rural areas small well national park council formed may district	train
born march dublin died january former irish footballer began senior career time cup despite	train
key west high school county public school key west florida usa key west high school largest high school county originally site current elementary school opened used high school	train
richard also english composer early two late century composer one five voice interest	train
traditional valley philippines made upper edge away away player lower placed away surface	train
michael sr march december american master coach american world military champion particular perhaps last top level three also coach san jose	train
results women team around competition one six events female artistic summer olympics atlanta took place july georgia usa team	train
middle road station formerly road station station line metro located district known construction station entered operation december official name road station december	train
valley national park national park region new south wales australia national park consists acres forest along river park established july administered national parks	train
focus second studio album christian singer songwriter album released october via city records album david christopher album received music	train
municipality district germany lies mountain approximately kilometers north kilometers northwest originally came currently part local	train
region named hill see hill region hill city northwest victoria australia valley highway south bank river junction river census	train
persian also romanized also known village rural district district county province iran census population families	train
tennis federation russian governing body professional amateur tennis originally member became full member tennis federation operates national representative	train
ice challenge formerly known memorial annual international figure skating competition organized austrian figure skating association international skating union event usually held every austria medals may awarded	train
indiana football team american football team represented indiana university college football season seventh season head coach james record combined total	train
play story focuses young man ben young woman named ocean outside beach house life human	train
process metal also called process named british son naval method ca process parts	train
daily comic peter since distributed distributed united feature run including boston seattle post	train
born may australian started sport four years old represented australia two different olympic games atlanta athens scheduled compete summer olympics	train
bc war successful theater war third final killed entire	train
family built used variety initially developed second stage motor design based surface surface developed	train
village southeast kent england lies five miles km channel road valley census population included village flows north	train
comedy awards annual award run american television network comedy central best comedy held took place march aired april comedy central tv	train
device device using low energy low content combined device mainly used high water content low content like	train
article many extinct states countries nations ancient history early modern period list early modern period fall earlier see	train
village small settlement miles southeast miles south scotland village century church one past john near southern boundary	train
northern illinois state football team represented northern illinois state college college football season divisions college football time period competed athletic conference led first year head coach bob	train
written native writing system composed three early korean history total number certain regarded	train
lady ship went port adelaide time strong carried board san francisco although contemporary ship	train
near north england mill last post mill north england built serve hall estate originally four common working	train
also known multiple features motor first described albert associated	train
rail line previously swedish railway route area city greater metropolitan area finland connects airport adjacent business district rail network line	train
old council boy america headquartered massachusetts serves southeastern massachusetts represents active units communities around boston including east	train
us title british directed films stars peter first released march united kingdom	train
world view tower located colorado tower built mid known colorado le see six states colorado kansas	train
la mexico english voice mexico reality show competition based format voice netherlands part international franchise voice created television producer john de mexico first spanish country format	train
american building historic meeting hall main streets arkansas single story building roof entry street	train
chinese born chinese born canadian composer received bachelor degree music completed master degree music university british columbia studied stephen among	train
founded finnish federation finnish governing body country finland number professional licensed players may making nation third popular sport association football ice hockey	train
house historic house center road new hampshire story frame house built one oldest best frame houses town main block feet feet	train
journal business peer academic journal published science business media covering issues related business including systems production marketing social economic labor relations public relations founding chief	train
michael born march st louis missouri former american football player played outside green bay san diego national football league third made	train
community ontario city greater formerly unincorporated community township greater january city created former regional municipality community located along highway	train
also called memorial bridge west side ohio united states connecting sixth street river road avenue warsaw avenue section known lower hill built	train
novel star wing series written set primarily within era although new republic era specifically well new	train
power station first power station municipal southern town new zealand power station run water river via two town	train
chemical known major include ii studied animal	train
alberta comprises canadian province alberta canada region southwestern part province along british columbia border covers south census division regions main industry region	train
victorian american kentucky harry best known winner american classic future hall fame	train
mining creek canada site august first gold found site considered place	train
species moth family found south western europe france germany austria italy western ukraine peninsula southern wingspan mm adults wing mid october mid december	train
fourth station central part line warsaw metro station opened passenger use march station near intersection street well location main campus	train
studio album swedish silent border recorded winter spring released summer first recording project ever silent border self although originally written style concept album	train
carl born december american politician represented district new york state senate comprises beach bay beach mill basin among found within native march	train
jose de may july brazilian politician governor state sao december august born like state sao graduated law	train
master historical city building game set ancient greece master addition new however overall major changes	train
english action film produced films ltd directed starring lead roles music composed film language movie starring	train
moth family described found china wingspan mm males mm adults ground usually	train
rural district parts formed part boston rural district part boston rural district included seven acres	train
alternative association turkish turkey based civil society organization issues media internet mass association books well organization online internet	train
south constituency represented house commons parliament united kingdom elected one member parliament mp first past post system election created general election county borough	train
source refers used digital specifically refers device along data data often called	train
type green name early make special green spring made quality	train
public schools community public school district serves students pre eighth grade atlantic county new jersey united states school year district two schools students	train
de born may rome prominent italian film producer company current chairman native italian football club member moscow international film festival	train
railway station located netherlands station opened august located railway railway railway war since original station us	train
walter april february ontario newspaper publisher political figure represented bruce centre legislative assembly ontario liberal party ontario member born canada west son	train
san town municipality northern california state mexico located mexican federal highway santa town census population inhabitants grew site	train
born october dutch actor born raised family six parents became national albert roles	train
born september better known english crime writer known series novels written television series characters	train
fourth studio album california based ice similar previous albums commercial sold first week however many saw	train
way formerly northern kilometres mi long western inner city project consisted two two grade traffic opened	train
means recording time century period common era history european culture period considered part high middle sometimes called	train
october august previously british well known work economics wide contributions economic theory daughter major general sir frederick married	train
species moth family found province wingspan mm ground forewings brown mixed third wing	train
somerset railway sr cross country line connected england network railway near opened closed served mostly rural area although carried	train
village district state india located kilometres mi kilometres mi kilometres mi district kilometres mi state capital village	train
district league semi professional local district division nepal football association nepal contested clubs district nepal tournament played league format league stage divided groups stage winner	train
rules american comedy drama film written co produced directed warren cast features steve martin	train
family found sierra nigeria republic congo central african republic democratic republic congo kenya habitat consists forests may	train
middle states commission higher education abbreviated incorporated mid atlantic region commission higher education peer based non profit association peer public private universities selected regions united states foreign institutions	train
thomas baron november january son thomas great estate father death member parliament elevation	train
italian architect born rome architect also painter born active rome educated classical designed plan new wing	train
type single numerous others using would image older concept commons numerous	train
point point southwest side bay southeast end south georgia di william named lieutenant commander royal navy captain ship	train
valley local england belongs church england baptist union church united church valley large area western side area covered	train
british comic book magazine published see comics united kingdom comic initially published one late	train
open air museum located saint du region quebec canada quebec years quebec represented site	train
journal originally known journal peer scientific journal published publishing society great britain ireland according journal journal	train
lee chinese earlier known lee hong kong actress born january started playing small roles hong kong first role main actress continued play young	train
runner turn based role playing video game developed entertainment published corporation super game released japan march late life game takes place town known	train
agricultural program canadian government program introduced government canada since expanded include mexico numerous countries intended canadian farm workers mexico	train
list canadian store encompasses located canada addition bay company la mark international	train
village within city belgium located kilometres mi south city centre considered belgian capital years sun west	train
census designated place county california located miles km east southeast elevation feet population census located part county called valley small community	train
three day conference various issues water conservation india hosted ministry water resources conference state national government civil non water user communities make	train
february february german novelist literary number early began writing best known novel novel successful	train
floor block chinese long term programme commercial radio hong kong channel started broadcasting july programme taking place local	train
also known community spain north eastern close running road	train
chemical formula commonly abbreviated widely used formed	train
digital comic created peter published first comics science fiction fantasy runner written illustrated computer first published digital comic	train
persian king dynasty character persian book son iranian prince married princess born father	train
new york major league baseball franchise based new york city borough formed play national league east division games first team	train
names scientific names groups plants derived name type genus may group general may name existence scientific names	train
one traditional developed belongs fourth group traditional list also part current takes	train
wall house historic home located near county virginia built two story five bay hall plan roof brick end one story	train
moth family described found south africa wingspan mm forewings costa small mark near	train
conference tournament held field campus university texas san antonio san antonio texas may may heavy san antonio area tournament start tournament winner	train
japan video game released via later master system takes form side game seen several	train
russian september august december german born time part russian empire studied	train
federal elections held australia march seats house representatives seats member senate election australian labor party government terms years led bob paul	train
mining book university arizona sciences professor john describes resources either use earth space	train
dutch gun launched british transport board name egypt royal navy commissioned hms	train
village administrative district gmina within county voivodeship northern poland originally old second peace area became part kingdom poland kingdom	train
first studio release norway band released europe july records released march records album nominated annual metal	train
mount large covered standing km mountain marie land antarctica roughly km across km wide km may	train
national conservation centre formerly railway goods located liverpool england stands block victoria street street peter street closed conservation centre national liverpool	train
debut ep american rock released october records singer guitarist brown recorded ep within week brown home tennessee mixed produced	train
european winter much europe southern europe saw places northern norway saw started january russia	train
line underground runs de los currently total distance km extension due completed opened line last new line	train
theory area mathematics studies systems system state developed study various natural social close control set analysis	train
japanese manga series written illustrated series two episodes studio series also two video games game game	train
bengali meaning news every day daily indian bengali newspaper published india created popular published newspaper owner also currently congress	train
constituency represented house commons parliament united kingdom elected one member parliament mp first past post system election welsh assembly constituency created	train
class three operated royal navy ships built systems naval ships naval base part also include training group march three	train
may occurred may western central oklahoma may eastern central oklahoma central iowa reported two day recorded strong	train
new york district election congress held november race featured democratic party lost jim seat republican party former chairman county	train
david welsh professional rugby league footballer playing representative level wales welsh league club level second number	train
german der title series historical computer games pc st published entertainment games player role merchant several cities league money	train
german village administrative district gmina within county lower silesian voivodeship south western poland prior germany lies approximately kilometres mi south west regional capital	train
paul born september english cricketer right handed batsman right arm medium played born made debut second championship somerset minor counties championship	train
article year number see number common year starting common year starting year common era	train
short novel samuel published books university press takes form modern online history novel also called	train
james may march english athlete competed great britain summer olympics died finished olympic long event empire games silver medal	train
common moth species moth family found quebec wisconsin maine south florida west texas missouri north ontario wingspan mm adults wing may september	train
media systems center campus university southern california united states founded using grant us national science foundation study media systems original mission focused	train
japanese palace castle palace god sea version legend built red white inhabitants palace families	train
corporation chain headquartered prefecture japan company ten subsidiary companies two companies main business located	train
white born british civil variety roles british civil service second secretary chief executive british media since march	train
born july mexican mexico ambassador based paris france senate mexico may served general mexico san francisco california also civil lawyer	train
manga series son written illustrated comic december august issues published july august books	train
hms later royal navy lead ship class laid commissioned took part spent much second world war ship sold	train
born march canadian professional ice hockey currently playing time american hockey league national hockey league nhl selected second round overall	train
mountain simplified chinese traditional chinese pinyin also known mount hill located north bank near river east end town miles km northeast	train
song song structure progressive addition songs popular group part relatively little previous	train
federal office information technology service support der located federal ministry defence germany located berlin assigned german	train
james june member united states house representatives pennsylvania james born philadelphia pennsylvania attended common schools college served first county pennsylvania american revolutionary war	train
punk published late andrew thomas inspired punk two issues first however	train
occurred august indonesia outside official residence philippines ambassador indonesia two others killed female street guard official residence	train
st west coast scotland animal one islands also known	train
nova real name born bulgarian born singer first bulgarian song although represented west germany father official iii raised	train
chinese pinyin military leader lived dynasty served one three	train
canadian forces related military officially established old canadian army corps similar royal canadian navy royal canadian air force according canadian forces administrative	train
extinct species known two found one eight species genus described found one number	train
san located italy location winter olympics italy facility built located lies large ski area named via connected	train
considered throughout would mountains	train
master anthony painter active running large work final flowering first name	train
ancient greek city ancient greece located either according situated river city according	train
house also known house noted example dutch architecture located new bridge river river edge county new jersey united states served military headquarters	train
provincial la spanish la provincial reserve also known natural reserve located department southern part province argentina km away city nature	train
article republican vice president united states election former california governor republican president united states former texas george running	train
born march french artist designer recognized metal materials industrial materials director material design group company brand	train
data commonly abbreviated data television systems refers means non video information forms may within digital data data	train
prince bridge german road bridge river city berlin berlin parliamentary within borough structure	train
st development director general organisation eastern states may end december holds first degree economics university west campus	train
fifth studio album american alternative rock band released february following short tour previous album code recorded throughout studio studio seattle washington album	train
first class smith july february born united states army soldier asian descent awarded medal honor vietnam war despite smith inspired men	train
toronto normal school college toronto ontario canada opened normal school located church streets central toronto current ontario institute studies education royal ontario museum ontario college art	train
david australian entrepreneur co founder chief executive officer group lead generation online service connecting founded company started online focus	train
list notable college including non individuals category within category association college former students members graduated generally	train
july march italian screenwriter film director wrote films also directed nine films nominated best four days	train
albert april june professor medicine educational former vice federal university technology served vice federal university technology years retired	train
march february prominent member church renowned figure near east organization war around middle east time near east	train
walter paul august october highly world war ii also knight cross iron cross knight cross iron cross awarded extreme	train
art greek romanized greek wrote century bc first work greek also first western language mainly help	train
english brothers italian film directed inspired episode novel set milan tells story family south	train
wild youth american silent drama film directed george written marie film stars jack james based novel film released march	train
red bay may october champion achieved historic grand national also came second two years grand national	train
january may american indiana riding killed competing car fox turn	train
hill location bus station located along west hill rd texas usa unlike many hill location provide however provide indoor air facility available	train
december july french politician born represented french section workers international july cabinet	train
via nova ancient roman road built ad roman emperor via via central italy information road route according sources started	train
series role playing video games created studio project published square formerly first game series premiered japan entertainment system games	train
thomas september november american lawyer politician born somerset ohio ohio bar moved wisconsin wisconsin served arms wisconsin	train
chain french located km northeast km northeast kilometres miles west kilometres miles	train
good game fourth studio album american recording artist formerly year woman album released june republic affiliated record base core pop music good game	train
new birmingham texas town site central county texas town new birmingham major industrial heart east texas highway site two miles southeast county seat	train
de edition main division football rio de organized top four teams compete great news stage	train
greek born january former international football midfielder current football manager second division started career also played	train
modern self system self referred although also four system flight system engine types	train
carl born june germany died september massachusetts german american professor political law made one world leading political post world war ii period one	train
also known stadium sydney australia stadium primarily used rugby league home national rugby league team st george also hosted soccer matches including sydney olympic fc	train
home live album band style council released recorded tour supporting band album album cover states album title live style council home first non studio	train
known japan developed sun published first video game feature voice player must right	train
started career rugby league competition signed new club made first grade debut new zealand rugby league team played	train
national road connecting road part european route ten road network community border north road national road	train
name given containing written language given name william due known	train
research natural areas adjacent areas national forest northwestern pennsylvania cover combined acres ha acres ha old growth forest representative area located	train
